Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Kidney Development	3/46	0.021642614549184872	0.057539802536387095	0	0	5.3682776162790695	20.5770966814137	BMP4;GDNF;FGF2
Formation of the Nephric Duct	2/18	0.022297348757715107	0.05857478126034683	0	0	9.59387159533074	36.48825188991928	BMP4;FGF2
Gastrin-CREB Signalling Pathway via PKC and MAPK	2/18	0.022297348757715107	0.05857478126034683	0	0	9.59387159533074	36.48825188991928	MMP3;EGFR
Tie2 Signaling	2/18	0.022297348757715107	0.05857478126034683	0	0	9.59387159533074	36.48825188991928	ANGPT1;TEK
MyD88 Deficiency (TLR2 4)	2/19	0.024710681178651887	0.06365163789987374	0	0	9.029068436713207	33.41224555443848	CD14;TLR2
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	2/19	0.024710681178651887	0.06365163789987374	0	0	9.029068436713207	33.41224555443848	EGF;EGFR
Signaling by FGFR2 IIIa TM	2/19	0.024710681178651887	0.06365163789987374	0	0	9.029068436713207	33.41224555443848	FGF1;FGF2
Signaling by Ligand-Responsive EGFR Variants in Cancer	2/19	0.024710681178651887	0.06365163789987374	0	0	9.029068436713207	33.41224555443848	EGF;EGFR
VEGFR2 Mediated Cell Proliferation	2/19	0.024710681178651887	0.06365163789987374	0	0	9.029068436713207	33.41224555443848	KDR;VEGFA
Signaling by Nuclear Receptors	8/270	0.024840899059388084	0.06373905107486401	0	0	2.369635959976886	8.756430049744875	CXCL12;MMP7;EGF;MMP3;ANGPTL3;AREG;MMP9;EGFR
DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta	4/86	0.025536851217898265	0.0650267248352429	0	0	3.7606886657101866	13.792824816022359	APP;IFNB1;IFNA2;SAA1
Signaling by NOTCH3	3/49	0.02553919706520114	0.0650267248352429	0	0	5.0174082880434785	18.401549943807833	EGF;ADAM10;EGFR
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	7/223	0.026497462285403336	0.06720812273155942	0	0	2.510931069958848	9.116453288187902	CD40LG;VCAM1;SELL;ICAM2;TREM2;TREM1;ICAM1
Signaling by ERBB2	3/50	0.026916185017862245	0.06750248602097121	0	0	4.910405585106383	17.751251225236857	EGF;NRG1;EGFR
Chondroitin Sulfate Biosynthesis	2/20	0.02722532291178144	0.06750248602097121	0	0	8.527021184608733	30.728039619968985	BCAN;DCN
Defective B3GALT6 Causes EDSP2 and SEMDJL1	2/20	0.02722532291178144	0.06750248602097121	0	0	8.527021184608733	30.728039619968985	BCAN;DCN
Defective B3GAT3 Causes JDSSDHD	2/20	0.02722532291178144	0.06750248602097121	0	0	8.527021184608733	30.728039619968985	BCAN;DCN
Defective B4GALT7 Causes EDS, Progeroid Type	2/20	0.02722532291178144	0.06750248602097121	0	0	8.527021184608733	30.728039619968985	BCAN;DCN
IRAK4 Deficiency (TLR2 4)	2/20	0.02722532291178144	0.06750248602097121	0	0	8.527021184608733	30.728039619968985	CD14;TLR2
Transcriptional and Post-Translational Regulation of MITF-M Expression and Activity	3/51	0.028332141795380256	0.06998461891246914	0	0	4.807861328125	17.134056032235573	KITLG;WNT3A;KIT
Negative Regulation of MET Activity	2/21	0.029838266881575468	0.07235506474579838	0	0	8.077821011673151	28.369013244874896	HGF;MET
CD209 (DC-SIGN) Signaling	2/21	0.029838266881575468	0.07235506474579838	0	0	8.077821011673151	28.369013244874896	CD209;ICAM2
CTLA4 Inhibitory Signaling	2/21	0.029838266881575468	0.07235506474579838	0	0	8.077821011673151	28.369013244874896	CD86;CD80
Formation of the Ureteric Bud	2/21	0.029838266881575468	0.07235506474579838	0	0	8.077821011673151	28.369013244874896	BMP4;GDNF
Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)	2/21	0.029838266881575468	0.07235506474579838	0	0	8.077821011673151	28.369013244874896	DPP4;LEP
Neurodegenerative Diseases	2/22	0.0325465663747201	0.0777827687366957	0	0	7.673540856031129	26.28251743292771	APP;FASLG
Common Pathway of Fibrin Clot Formation	2/22	0.0325465663747201	0.0777827687366957	0	0	7.673540856031129	26.28251743292771	THBD;PF4
Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models	2/22	0.0325465663747201	0.0777827687366957	0	0	7.673540856031129	26.28251743292771	APP;FASLG
Regulation of TLR by Endogenous Ligand	2/22	0.0325465663747201	0.0777827687366957	0	0	7.673540856031129	26.28251743292771	CD14;TLR2
Complement Cascade	5/139	0.0348287868969306	0.0829376148408923	0	0	2.880332589023387	9.670172355266017	CRP;FCN2;C5;ELANE;MBL2
Antimicrobial Peptides	4/95	0.03502969774076691	0.0831170605892032	0	0	3.3872010342598577	11.352404349615226	LCN2;PGLYRP1;ELANE;TLR2
RAF-independent MAPK1 3 Activation	2/23	0.0353473339968947	0.08327379041261314	0	0	7.307763572355012	24.426435831253347	IL6;IL6R
Long-term Potentiation	2/23	0.0353473339968947	0.08327379041261314	0	0	7.307763572355012	24.426435831253347	NEFL;NRG1
CD28 Dependent PI3K Akt Signaling	2/24	0.038237740618962825	0.0891316348230753	0	0	6.975238769013088	22.76670695640545	CD86;CD80
Growth Hormone Receptor Signaling	2/24	0.038237740618962825	0.0891316348230753	0	0	6.975238769013088	22.76670695640545	GH1;ADAM17
Incretin Synthesis, Secretion, and Inactivation	2/24	0.038237740618962825	0.0891316348230753	0	0	6.975238769013088	22.76670695640545	DPP4;LEP
Non-integrin membrane-ECM Interactions	3/59	0.041048459473314224	0.0940839294339941	0	0	4.119349888392857	13.153092316352014	TGFB1;PDGFB;FGF2
TNF Signaling	3/59	0.041048459473314224	0.0940839294339941	0	0	4.119349888392857	13.153092316352014	ADAM17;TNF;TNFRSF1A
Basigin Interactions	2/25	0.041215014404619776	0.0940839294339941	0	0	6.671629165961766	21.27550958678627	MMP1;BSG
Defective Intrinsic Pathway for Apoptosis	2/25	0.041215014404619776	0.0940839294339941	0	0	6.671629165961766	21.27550958678627	APP;FASLG
Regulation of IFNA IFNB Signaling	2/25	0.041215014404619776	0.0940839294339941	0	0	6.671629165961766	21.27550958678627	IFNB1;IFNA2
TRAF6 Mediated NF-kB Activation	2/25	0.041215014404619776	0.0940839294339941	0	0	6.671629165961766	21.27550958678627	APP;SAA1
Diseases of Glycosylation	5/146	0.04161150318635257	0.09466259487754433	0	0	2.7363600826492434	8.699924773596328	BCAN;ADAMTS5;ADAMTS1;PRELP;DCN
A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis	2/26	0.044276439766159505	0.0996972895414884	0	0	6.3933203631647215	19.929914044484036	BCAN;DCN
TNFR1-induced Proapoptotic Signaling	2/26	0.044276439766159505	0.0996972895414884	0	0	6.3933203631647215	19.929914044484036	TNF;TNFRSF1A
WNT Ligand Biogenesis and Trafficking	2/26	0.044276439766159505	0.0996972895414884	0	0	6.3933203631647215	19.929914044484036	WNT3A;WNT5A
Syndecan Interactions	2/27	0.04741935640512123	0.10641225064471274	0	0	6.137276264591439	18.710866172251777	TGFB1;FGF2
Cargo Recognition for Clathrin-Mediated Endocytosis	4/105	0.047677792157024404	0.10663073786469647	0	0	3.050281498738109	9.282889848494166	EGF;WNT5A;AREG;EGFR
Generic Transcription Pathway	23/1230	0.049209775743406105	0.10968643616880418	0	0	1.496503447404266	4.506964033859295	CSF1R;TGFB1;IGFBP3;TNFRSF18;TNFRSF10A;FASLG;RETN;EGFR;IL2;VEGFA;LGALS3;IL3;BMP2;IL6;MMP13;IFNG;IL2RA;KIT;SPP1;FAS;CYCS;MET;PF4
ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress	2/28	0.050641158336082744	0.11212189571400259	0	0	5.900927865908411	17.602412517396314	CXCL8;CCL2
FLT3 Signaling in Disease	2/28	0.050641158336082744	0.11212189571400259	0	0	5.900927865908411	17.602412517396314	FLT3;FLT3LG
Adaptive Immune System	17/854	0.052932792948377765	0.11680502977275359	0	0	1.586579381300789	4.662531959590303	CD86;CD274;VCAM1;CD80;ICAM2;TREM2;PDCD1LG2;TREM1;ICAM1;CD40LG;SELL;CD209;TNFRSF14;CD14;PDCD1;ICOSLG;TLR2
TRAF6 Mediated IRF7 Activation	2/29	0.05393929294865367	0.11863060442527817	0	0	5.682086756016717	16.59110278524939	IFNB1;IFNA2
Infectious Disease	24/1311	0.05501406937353452	0.1205937547194697	0	0	1.464385260129941	4.246960810451669	IL10;APP;CD163;TGFB1;IL1R1;IFNB1;IFNA2;WNT5A;IL18;EGFR;VEGFA;IL1A;ADAM17;IL6;CD209;IL1B;IL17F;CD14;PDCD1;IL6R;MET;TLR2;IL17A;MBL2
MET Activates PTK2 Signaling	2/30	0.05731126006109785	0.12521470019949432	0	0	5.47887715397443	15.66552423151892	HGF;MET
Activated NOTCH1 Transmits Signal to the Nucleus	2/31	0.060754610996357705	0.13186738517897967	0	0	5.289682007245404	14.815935389074397	ADAM17;ADAM10
Signaling by CSF1 (M-CSF) in Myeloid Cells	2/31	0.060754610996357705	0.13186738517897967	0	0	5.289682007245404	14.815935389074397	CSF1R;CSF1
MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	4/115	0.06253453792031417	0.13345843490014878	0	0	2.7740681858328915	7.689817621437708	APP;SAA1;CD14;TLR2
Toll Like Receptor TLR6 TLR2 Cascade	4/115	0.06253453792031417	0.13345843490014878	0	0	2.7740681858328915	7.689817621437708	APP;SAA1;CD14;TLR2
RUNX1 Regulates Transcription of Genes Involved in Interleukin Signaling	1/5	0.0631004382533936	0.13345843490014878	0	0	19.125	52.84290216303815	IL3
Ficolins Bind to Repetitive Carbohydrate Structures on the Target Cell Surface	1/5	0.0631004382533936	0.13345843490014878	0	0	19.125	52.84290216303815	FCN2
Formation of Lateral Plate Mesoderm	1/5	0.0631004382533936	0.13345843490014878	0	0	19.125	52.84290216303815	BMP4
GRB7 Events in ERBB2 Signaling	1/5	0.0631004382533936	0.13345843490014878	0	0	19.125	52.84290216303815	NRG1
Signaling by Membrane-Tethered Fusions of PDGFRA or PDGFRB	1/5	0.0631004382533936	0.13345843490014878	0	0	19.125	52.84290216303815	KDR
Signalling to P38 via RIT and RIN	1/5	0.0631004382533936	0.13345843490014878	0	0	19.125	52.84290216303815	NGF
Respiratory Syncytial Virus (RSV) Attachment and Entry	2/32	0.06426694766447123	0.13549273679579604	0	0	5.1130998702983135	14.03397538942376	CD14;EGFR
SARS-CoV-2-host Interactions	6/218	0.06482704288423458	0.13623969012496281	0	0	2.184614810947871	5.977176979032515	IFNB1;IFNA2;IL17F;TLR2;IL17A;MBL2
G Alpha (Q) Signalling Events	6/219	0.06596812300245802	0.13819904249249118	0	0	2.174247063408117	5.910872492511192	APP;CCL23;MMP3;SAA1;XCL1;EGFR
Toll Like Receptor 2 (TLR2) Cascade	4/118	0.0674152419593468	0.14034242194052698	0	0	2.700653594771242	7.283349860335725	APP;SAA1;CD14;TLR2
Toll Like Receptor TLR1 TLR2 Cascade	4/118	0.0674152419593468	0.14034242194052698	0	0	2.700653594771242	7.283349860335725	APP;SAA1;CD14;TLR2
PERK Regulates Gene Expression	2/33	0.06784592171827218	0.14035625055467557	0	0	4.947910129283294	13.312431378447242	CXCL8;CCL2
TNFR1-induced NF-kappa-B Signaling Pathway	2/33	0.06784592171827218	0.14035625055467557	0	0	4.947910129283294	13.312431378447242	TNF;TNFRSF1A
Gastrulation	4/120	0.07077572834641153	0.14596115939353407	0	0	2.653820148749155	7.02795043361836	BMP4;WNT3A;FGF2;FGF4
CD28 Co-Stimulation	2/35	0.07519463179730798	0.14912104442094487	0	0	4.6475651456196205	12.026390165684655	CD86;CD80
Diseases Associated With the TLR Signaling Cascade	2/35	0.07519463179730798	0.14912104442094487	0	0	4.6475651456196205	12.026390165684655	CD14;TLR2
Diseases of Immune System	2/35	0.07519463179730798	0.14912104442094487	0	0	4.6475651456196205	12.026390165684655	CD14;TLR2
NADE Modulates Death Signalling	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	NGF
p75NTR Negatively Regulates Cell Cycle via SC1	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	NGF
NFE2L2 Regulating Inflammation Associated Genes	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	CCL2
Activation of TRKA Receptors	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	NGF
Activation of Caspases Through Apoptosome-Mediated Cleavage	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	CYCS
CLEC7A Inflammasome Pathway	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	IL1B
Proton-coupled Monocarboxylate Transport	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	BSG
RUNX3 Regulates Immune Response and Cell Migration	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	SPP1
Scavenging by Class B Receptors	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	SAA1
Metal Sequestration by Antimicrobial Proteins	1/6	0.07523629733624711	0.14912104442094487	0	0	15.29922480620155	39.58095323261555	LCN2
Signaling by NOTCH2	2/36	0.07895991183568252	0.15603421383648305	0	0	4.510643167772946	11.451688535915086	ADAM10;GZMB
Evasion by RSV of Host Interferon Responses	2/37	0.08278291556944338	0.16310205388979618	0	0	4.381545302946082	10.916767222083621	IFNB1;IFNA2
Defective B3GALTL Causes PpS	2/38	0.08666153030582134	0.16686907544171972	0	0	4.259619541720709	10.417944065424509	ADAMTS5;ADAMTS1
FLT3 Signaling	2/38	0.08666153030582134	0.16686907544171972	0	0	4.259619541720709	10.417944065424509	FLT3;FLT3LG
ARMS-mediated Activation	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	NGF
Activation of C3 and C5	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	C5
Attachment of GPI Anchor to uPAR	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	PLAUR
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	LGALS3
RUNX3 Regulates CDKN1A Transcription	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	TGFB1
Release of Apoptotic Factors From the Mitochondria	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	CYCS
SMAC (DIABLO) Binds to IAPs	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	CYCS
SMAC(DIABLO)-mediated Dissociation of IAP Caspase Complexes	1/7	0.08721555906772661	0.16686907544171972	0	0	12.748708010335918	31.098848168327365	CYCS
Senescence-Associated Secretory Phenotype (SASP)	3/81	0.08794443587674236	0.16777872204727218	0	0	2.9541766826923075	7.181751444306154	IL1A;IL6;CXCL8
UCH Proteinases	3/82	0.09045309373696846	0.1711455759434705	0	0	2.9166337025316458	7.008448726038398	TGFB1;TGFBR1;TGFBR2
O-glycosylation of TSR Domain-Containing Proteins	2/39	0.09059368802876673	0.1711455759434705	0	0	4.144284362183195	9.951963192808748	ADAMTS5;ADAMTS1
Formation of Fibrin Clot (Clotting Cascade)	2/39	0.09059368802876673	0.1711455759434705	0	0	4.144284362183195	9.951963192808748	THBD;PF4
C-type Lectin Receptors (CLRs)	4/131	0.09074334917848662	0.1711455759434705	0	0	2.4226030569708197	5.813569239989005	CD209;IL1B;ICAM2;CCL17
Transcriptional Regulation by VENTX	2/41	0.09861057885356315	0.18012262678505905	0	0	3.9313578768831685	9.107292184815188	CSF1R;IL6
MET Promotes Cell Motility	2/41	0.09861057885356315	0.18012262678505905	0	0	3.9313578768831685	9.107292184815188	HGF;MET
AMPK Inhibits chREBP Transcriptional Activation Activity	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	ADIPOQ
Defective B4GALT1 Causes B4GALT1-CDG (CDG-2d)	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	PRELP
Defective CHST6 Causes MCDC1	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	PRELP
RUNX2 Regulates Genes Involved in Cell Migration	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	MMP13
Defective ST3GAL3 Causes MCT12 and EIEE15	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	PRELP
Release of Hh-Np From the Secreting Cell	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	ADAM17
SMAC, XIAP-regulated Apoptotic Response	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	CYCS
Sema4D Mediated Inhibition of Cell Attachment and Migration	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	MET
Signaling by RNF43 Mutants	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	WNT3A
IFNG Signaling Activates MAPKs	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	IFNG
Terminal Pathway of Complement	1/8	0.09904023587577265	0.18012262678505905	0	0	10.926910299003323	25.265519839992383	C5
MITF-M-regulated Melanocyte Development	4/136	0.1006198684800462	0.18249411762682352	0	0	2.3302436125965538	5.3511843438823865	KITLG;WNT3A;KIT;MET
Nuclear Events Mediated by NFE2L2	3/87	0.10343285580285548	0.18708347142483697	0	0	2.7423270089285716	6.221880953371704	EGF;CCL2;AREG
NR1H2 & NR1H3 Regulate Gene Expression Linked to Lipogenesis	1/9	0.11071231457216332	0.19702030173863472	0	0	9.560562015503876	21.041078032953372	ANGPTL3
PI3K AKT Activation	1/9	0.11071231457216332	0.19702030173863472	0	0	9.560562015503876	21.041078032953372	NGF
SHC-related Events Triggered by IGF1R	1/9	0.11071231457216332	0.19702030173863472	0	0	9.560562015503876	21.041078032953372	IGF1
TRIF-mediated Programmed Cell Death	1/9	0.11071231457216332	0.19702030173863472	0	0	9.560562015503876	21.041078032953372	CD14
Interleukin-9 Signaling	1/9	0.11071231457216332	0.19702030173863472	0	0	9.560562015503876	21.041078032953372	IL9
Gamma-carboxylated Protein Precursors Transport From the Endoplasmic Reticulum to Golgi Apparatus	1/9	0.11071231457216332	0.19702030173863472	0	0	9.560562015503876	21.041078032953372	GAS6
SARS-CoV Infections	10/498	0.11417023769888314	0.20262921543340653	0	0	1.5844525643557839	3.4383644699172677	IL1R1;IFNB1;IFNA2;IL17F;PDCD1;IL6R;TLR2;VEGFA;IL17A;MBL2
RNA Polymerase II Transcription	23/1360	0.11476387855487058	0.2028266881282688	0	0	1.3415184513773564	2.9042244411264986	CSF1R;TGFB1;IGFBP3;TNFRSF18;TNFRSF10A;FASLG;RETN;EGFR;IL2;VEGFA;LGALS3;IL3;BMP2;IL6;MMP13;IFNG;IL2RA;KIT;SPP1;FAS;CYCS;MET;PF4
DAP12 Interactions	2/45	0.11520065670125236	0.2028266881282688	0	0	3.5649262510180075	7.70409021724295	TREM2;TREM1
TAK1-dependent IKK and NF-kappa-B Activation	2/45	0.11520065670125236	0.2028266881282688	0	0	3.5649262510180075	7.70409021724295	APP;SAA1
Clathrin-mediated Endocytosis	4/145	0.11957980535488281	0.20801734421421675	0	0	2.1805034070365736	4.63089056254769	EGF;WNT5A;AREG;EGFR
Signaling by ALK Fusions and Activated Point Mutants	3/93	0.11991140460994743	0.20801734421421675	0	0	2.558723958333333	5.427058898645705	IL10;IL22;GZMB
Signaling by ALK in Cancer	3/93	0.11991140460994743	0.20801734421421675	0	0	2.558723958333333	5.427058898645705	IL10;IL22;GZMB
p75NTR Regulates Axonogenesis	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	NGF
PI3K Events in ERBB4 Signaling	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	NRG1
RUNX3 Regulates p14-ARF	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	TGFB1
Removal of Aminoterminal Propeptides From Gamma-Carboxylated Proteins	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	GAS6
STAT5 Activation Downstream of FLT3 ITD Mutants	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	FLT3
Formation of the Posterior Neural Plate	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	WNT3A
Gamma-carboxylation of Protein Precursors	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	GAS6
Glycoprotein Hormones	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	INHBA
HuR (ELAVL1) Binds and Stabilizes mRNA	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	TNFSF13
Interleukin-21 Signaling	1/10	0.12223375664551407	0.20801734421421675	0	0	8.497846683893195	17.860944367236254	IL21
Toll Like Receptor 4 (TLR4) Cascade	4/148	0.12622032215008727	0.21425090580348147	0	0	2.1347494553376904	4.418347114121124	APP;SAA1;CD14;TLR2
Creation of C4 and C2 Activators	3/96	0.12849203442175808	0.2175491733688078	0	0	2.475806451612903	5.080078453304235	CRP;FCN2;MBL2
Modulation by Mtb of Host Immune System	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	TLR2
NOTCH4 Activation and Transmission of Signal to the Nucleus	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	ADAM10
Regulated Proteolysis of p75NTR	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	ADAM17
Regulation of CDH11 Function	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	ANGPTL4
Regulation of Gene Expression by Hypoxia-inducible Factor	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	VEGFA
Regulation of the Apoptosome Activity	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	CYCS
STAT3 Nuclear Events Downstream of ALK Signaling	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	CD274
Formation of Apoptosome	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	CYCS
Gamma-carboxylation, Transport, and Amino-Terminal Cleavage of Proteins	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	GAS6
Signaling by Leptin	1/11	0.13360649851899148	0.220567336707163	0	0	7.647674418604651	15.393670226175125	LEP
Signaling by NOTCH	5/209	0.135776995915656	0.2235929634232942	0	0	1.8852285008491585	3.7643139374951886	ADAM17;EGF;ADAM10;GZMB;EGFR
Chondroitin Sulfate Dermatan Sulfate Metabolism	2/50	0.13683218269178193	0.22421511124247434	0	0	3.192769130998703	6.350417954383351	BCAN;DCN
Regulation of TNFR1 Signaling	2/50	0.13683218269178193	0.22421511124247434	0	0	3.192769130998703	6.350417954383351	TNF;TNFRSF1A
Interferon Gamma Signaling	3/99	0.1372839960729799	0.22440001333410542	0	0	2.3980712890625	4.761858635256916	VCAM1;IFNG;ICAM1
EPH-ephrin Mediated Repulsion of Cells	2/51	0.14126075833903637	0.2303315813311381	0	0	3.1274517589136823	6.12088516263285	ADAM10;MMP9
WNT5 FZD7-mediated Leishmania Damping	1/12	0.14483245192284583	0.2321527437601064	0	0	6.952078928823115	13.43265193505698	WNT5A
NOTCH2 Intracellular Domain Regulates Transcription	1/12	0.14483245192284583	0.2321527437601064	0	0	6.952078928823115	13.43265193505698	GZMB
Butyrophilin (BTN) Family Interactions	1/12	0.14483245192284583	0.2321527437601064	0	0	6.952078928823115	13.43265193505698	CD209
Peptide Hormone Biosynthesis	1/12	0.14483245192284583	0.2321527437601064	0	0	6.952078928823115	13.43265193505698	INHBA
Frs2-mediated Activation	1/12	0.14483245192284583	0.2321527437601064	0	0	6.952078928823115	13.43265193505698	NGF
Specification of Primordial Germ Cells	1/12	0.14483245192284583	0.2321527437601064	0	0	6.952078928823115	13.43265193505698	BMP4
Killing Mechanisms	1/12	0.14483245192284583	0.2321527437601064	0	0	6.952078928823115	13.43265193505698	WNT5A
TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	3/102	0.1462750361810734	0.23389872935234443	0	0	2.3250473484848486	4.469360907814734	APP;SAA1;CD14
MyD88 Dependent Cascade Initiated on Endosome	3/103	0.1493141700452441	0.23818308571072674	0	0	2.3016796875	4.377110405038965	APP;SAA1;CD14
Anti-inflammatory Response Favouring Leishmania Parasite Infection	4/159	0.15183120436517686	0.24103658822481314	0	0	1.9821378874130298	3.736301915700747	IL10;ADAM17;CD163;IL6
Leishmania Parasite Growth and Survival	4/159	0.15183120436517686	0.24103658822481314	0	0	1.9821378874130298	3.736301915700747	IL10;ADAM17;CD163;IL6
Initial Triggering of Complement	3/104	0.15237360825342425	0.241318968095136	0	0	2.2787747524752477	4.287331995825215	CRP;FCN2;MBL2
WNT5A-dependent Internalization of FZD2, FZD5 and ROR2	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	WNT5A
NF-kB Is Activated and Signals Survival	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	NGF
p75NTR Recruits Signalling Complexes	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	NGF
POU5F1 (OCT4), SOX2, NANOG Activate Genes Related to Proliferation	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	FGF2
Cytochrome C-Mediated Apoptotic Response	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	CYCS
Downregulation of ERBB2 ERBB3 Signaling	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	NRG1
Synthesis, Secretion, and Inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	DPP4
Transcriptional Regulation of Testis Differentiation	1/13	0.1559135040600901	0.24228812133281608	0	0	6.372416020671834	11.84284132100842	FGF9
Transcriptional Regulation by RUNX2	3/106	0.1585515877880655	0.24581065835058397	0	0	2.234299150485437	4.11485347696891	LGALS3;BMP2;MMP13
Intrinsic Pathway for Apoptosis	2/55	0.15926380293252781	0.24633793818068553	0	0	2.890830335511343	5.311014163356803	GZMB;CYCS
Toll Like Receptor 7 8 (TLR7 8) Cascade	3/107	0.16166922632794833	0.24947558934522562	0	0	2.212702824519231	4.031993379504061	APP;SAA1;CD14
Potential Therapeutics for SARS	4/164	0.16407849936174063	0.2526045734359821	0	0	1.9197058823529412	3.4696962059130505	IL1R1;PDCD1;IL6R;VEGFA
Metabolism of Proteins	32/2067	0.164869139076763	0.2527590502479931	0	0	1.2265356265356266	2.21095706524255	APP;CSF1;PCSK9;MSLN;AREG;FSTL3;DPP4;ADAMTS5;LGALS1;CALB1;ADAMTS1;SPP1;TIMP1;IGFBP6;IL33;TGFB1;MMP1;CMA1;IGFBP3;PLAUR;ADAM10;IGF1;INHBA;TGFBR1;TGFBR2;BMP4;GH1;IL6;LEP;SAA1;TGFBI;GAS6
Prolonged ERK Activation Events	1/14	0.16685151806400755	0.2527590502479931	0	0	5.8819320214669055	10.53248731177214	NGF
Regulation of IFNG Signaling	1/14	0.16685151806400755	0.2527590502479931	0	0	5.8819320214669055	10.53248731177214	IFNG
